feature,kras_egfr_group,value
CD68,Both,2.454754114151001
CD68,Both,2.7371249198913574
CD68,Both,2.4252521991729736
CD68,Both,2.2258248329162598
CD68,Both,1.9284874200820923
CD68,Both,2.1484415531158447
CD68,Both,2.055166006088257
CD68,Both,2.32165265083313
CD68,Both,2.2241756916046143
CD68,Both,2.4718852043151855
CD68,Both,2.228835344314575
CD68,Both,2.432464361190796
CD68,Both,2.3879427909851074
CD68,Both,2.421563148498535
CD68,Both,1.904849648475647
CD68,Both,2.473456382751465
CD68,Both,2.184086322784424
CD68,Both,2.4892308712005615
CD68,Both,2.811028242111206
CD68,Both,2.377490520477295
CD68,Both,2.224644184112549
CD68,Both,2.1530368328094482
CD68,Both,2.371248483657837
CD68,Both,2.8678603172302246
CD68,Both,2.3964946269989014
CD68,Both,2.771604537963867
CD68,Both,2.282560348510742
CD68,Both,2.813601493835449
CD68,Both,2.1459765434265137
CD68,Both,2.131664514541626
CD68,Both,2.339364528656006
CD68,Both,2.397050142288208
CD68,Both,2.2448277473449707
CD68,Both,2.355638265609741
CD68,Both,2.4327330589294434
CD68,Both,2.1760969161987305
CD68,Both,2.3009700775146484
CD68,Both,0.0
CD68,Both,2.3836753368377686
CD68,Both,2.3459315299987793
CD68,Both,2.316000461578369
CD68,Both,2.3019464015960693
CD68,Both,2.3762097358703613
CD68,Both,2.089571237564087
CD68,Both,2.3501782417297363
CD68,Both,2.242804527282715
CD68,Both,2.4935569763183594
CD68,Both,2.4639058113098145
CD68,Both,2.2965900897979736
CD68,Both,2.1341888904571533
CD68,Both,2.3388478755950928
CD68,Both,2.3977184295654297
CD68,Both,1.9716322422027588
CD68,Both,2.219996452331543
CD68,Both,2.4376344680786133
CD68,Both,1.7872403860092163
CD68,Both,1.9753227233886719
CD68,Both,2.298523187637329
CD68,Both,2.3769803047180176
CD68,Both,2.238651752471924
CD68,Both,2.268277883529663
CD68,Both,2.1421830654144287
CD68,Both,2.365703582763672
CD68,Both,2.34596586227417
CD68,Both,2.1058599948883057
CD68,Both,2.2816083431243896
CD68,Both,2.2485733032226562
CD68,Both,2.27736234664917
CD68,Both,1.977398157119751
CD68,Both,2.49710750579834
CD68,Both,2.5699710845947266
CD68,Both,2.144514322280884
CD68,Both,2.337038993835449
CD68,Both,1.9745913743972778
CD68,Both,2.394400119781494
CD68,Both,2.3713412284851074
CD68,Both,1.6564240455627441
CD68,Both,2.6686809062957764
CD68,Both,2.24920392036438
CD68,Both,2.5256476402282715
CD68,Both,1.9869868755340576
CD68,Both,2.0835952758789062
CD68,Both,1.7471539974212646
CD68,Both,2.435850143432617
CD68,Both,2.1832275390625
CD68,Both,2.2609009742736816
CD68,Both,2.1011197566986084
CD68,Both,2.3184776306152344
CD68,Both,2.2697818279266357
CD68,Both,2.492412805557251
CD68,Both,2.209949016571045
CD68,Both,2.7952117919921875
CD68,Both,2.4049112796783447
CD68,Both,2.2849271297454834
CD68,Both,2.300717353820801
CD68,Both,1.8938108682632446
CD68,Both,2.673672676086426
CD68,Both,2.2471084594726562
CD68,Both,2.2149288654327393
CD68,Both,2.2780134677886963
CD68,Both,2.450129747390747
CD68,Both,2.174774646759033
CD68,Both,2.286409616470337
CD68,Both,2.372142791748047
CD68,Both,2.2023000717163086
CD68,Both,2.106688976287842
CD68,Both,1.8819093704223633
CD68,Both,2.3892648220062256
CD68,Both,2.4877912998199463
CD68,Both,2.58721923828125
CD68,Both,1.6284112930297852
CD68,Both,2.225206136703491
CD68,Both,2.400102138519287
CD68,Both,2.4743456840515137
CD68,Both,2.664682388305664
CD68,Both,2.3442537784576416
CD68,Both,2.449303150177002
CD68,Both,2.3909411430358887
CD68,Both,2.4008710384368896
CD68,Both,0.0
CD68,Both,2.4280686378479004
CD68,Both,2.5867960453033447
CD68,Both,2.296316146850586
CD68,Both,2.4368321895599365
CD68,Both,2.3045401573181152
CD68,Both,2.2662549018859863
CD68,Both,2.325096845626831
CD68,Both,2.316484212875366
CD68,Both,2.462989330291748
CD68,Both,2.5449893474578857
CD68,Both,2.190214157104492
CD68,Both,0.0
CD68,Both,2.0013651847839355
CD68,Both,2.4118056297302246
CD68,Both,2.3435206413269043
CD68,Both,2.214175224304199
CD68,Both,2.236116409301758
CD68,Both,2.4605205059051514
CD68,Both,2.594437837600708
CD68,Both,2.202604055404663
CD68,Both,2.42033052444458
CD68,Both,2.0447940826416016
CD68,Both,2.5539615154266357
CD68,Both,2.44787335395813
CD68,Both,2.4112627506256104
CD68,Both,2.2775893211364746
CD68,Both,2.637436628341675
CD68,Both,2.0176830291748047
CD68,Both,1.7418463230133057
CD68,Both,2.3351657390594482
CD68,Both,2.320650577545166
CD68,Both,2.659299612045288
CD68,Both,2.430723190307617
CD68,Both,2.2805590629577637
CD68,Both,2.1802427768707275
CD68,Both,2.255955219268799
CD68,Both,2.585350513458252
CD68,Both,2.2832343578338623
CD68,Both,2.882497549057007
CD68,Both,2.3545780181884766
CD68,Both,2.237483263015747
CD68,Both,2.2732791900634766
CD68,Both,2.1308953762054443
CD68,Both,2.2888591289520264
CD68,Both,2.346001148223877
CD68,Both,2.3302669525146484
CD68,Both,2.241683006286621
CD68,Both,1.9638751745224
CD68,Both,2.37323260307312
CD68,Both,2.285663366317749
CD68,Both,2.4057252407073975
CD68,Both,2.4509570598602295
CD68,Both,0.0
CD68,Both,2.6047475337982178
CD68,Both,2.328503131866455
CD68,Both,2.000284194946289
CD68,Both,2.863490343093872
CD68,Both,2.3284265995025635
CD68,Both,2.4065027236938477
CD68,Both,2.3113880157470703
CD68,Both,2.3983399868011475
CD68,Both,2.3827602863311768
CD68,Both,2.479257583618164
CD68,Both,2.1964080333709717
CD68,Both,2.29146146774292
CD68,Both,2.2992405891418457
CD68,Both,2.1905553340911865
CD68,Both,2.4254419803619385
CD68,Both,2.3961050510406494
CD68,Both,2.5917410850524902
CD68,Both,2.337388038635254
CD68,Both,2.756287097930908
CD68,Both,1.7867686748504639
CD68,Both,2.4618494510650635
CD68,Both,2.27215838432312
CD68,Both,2.328155994415283
CD68,Both,1.9521777629852295
CD68,Both,2.2800889015197754
CD68,Both,2.152735710144043
CD68,Both,1.968968152999878
CD68,Both,2.3507721424102783
CD68,Both,2.0297744274139404
CD68,Both,2.138735294342041
CD68,Both,3.0472354888916016
CD68,Both,2.4781761169433594
CD68,Both,2.426652431488037
CD68,Both,2.2377419471740723
CD68,Both,2.2939815521240234
CD68,Both,2.5179073810577393
CD68,Both,2.3093721866607666
CD68,Both,2.248439311981201
CD68,Both,2.301973581314087
CD68,Both,2.2824859619140625
CD68,Both,2.238595485687256
CD68,Both,2.2856531143188477
CD68,Both,1.6607576608657837
CD68,Both,1.9992316961288452
CD68,Both,2.247382164001465
CD68,Both,2.3078176975250244
CD68,Both,2.420057535171509
CD68,Both,2.5620713233947754
CD68,Both,2.4230988025665283
CD68,Both,2.638731002807617
CD68,Both,2.127908945083618
CD68,Both,2.352749824523926
CD68,Both,2.1846230030059814
CD68,Both,2.4863522052764893
CD68,Both,2.2159931659698486
CD68,Both,2.3299994468688965
CD68,Both,2.330678939819336
CD68,Both,2.3701844215393066
CD68,Both,2.615757703781128
CD68,Both,2.2913308143615723
CD68,Both,1.905129313468933
CD68,Both,2.9135642051696777
CD68,Both,2.2737436294555664
CD68,Both,2.2679266929626465
CD68,Both,2.136620283126831
CD68,Both,2.560361623764038
CD68,Both,2.466486930847168
CD68,Both,2.2962732315063477
CD68,Both,2.1175668239593506
CD68,Both,2.09295916557312
CD68,Both,2.337921619415283
CD68,Both,2.3302066326141357
CD68,Both,2.078803777694702
CD68,Both,2.3529305458068848
CD68,Both,2.4244165420532227
CD68,Both,2.262173652648926
CD68,Both,2.1040022373199463
CD68,Both,2.2822577953338623
CD68,Both,2.436058521270752
CD68,Both,2.6207635402679443
CD68,Both,2.3295164108276367
CD68,Both,2.277071475982666
CD68,Both,2.2731237411499023
CD68,Both,2.3326754570007324
CD68,Both,2.536916494369507
CD68,Both,2.099534034729004
CD68,Both,2.1196210384368896
CD68,Both,2.2687361240386963
CD68,Both,2.396177291870117
CD68,Both,0.0
CD68,Both,2.3623430728912354
CD68,Both,2.2607598304748535
CD68,Both,2.3567516803741455
CD68,Both,2.3053195476531982
CD68,Both,2.439504384994507
CD68,Both,1.9907686710357666
CD68,Both,2.303313732147217
CD68,Both,2.421539783477783
CD68,Both,2.1534769535064697
CD68,Both,2.10668683052063
CD68,Both,0.0
CD68,Both,2.3038229942321777
CD68,Both,2.5138306617736816
CD68,Both,2.318464994430542
CD68,Both,2.403383255004883
CD68,Both,2.4930906295776367
CD68,Both,2.243826389312744
CD68,Both,2.452859401702881
CD68,Both,2.148782253265381
CD68,Both,2.2274413108825684
CD68,Both,2.2782540321350098
CD68,Both,2.694455623626709
CD68,Both,1.6040959358215332
CD68,Both,2.0447640419006348
CD68,Both,2.4267516136169434
CD68,Both,2.3920648097991943
CD68,Both,2.472642421722412
CD68,Both,2.47881817817688
CD68,Both,2.2393813133239746
CD68,Both,2.1926097869873047
CD68,Both,2.332242250442505
CD68,Both,2.2878103256225586
CD68,Both,2.008896827697754
CD68,Both,2.4913549423217773
CD68,Both,1.7271547317504883
CD68,Both,2.088146448135376
CD68,Both,1.9721735715866089
CD68,Both,2.2354512214660645
CD68,Both,2.2334728240966797
CD68,Both,2.2207775115966797
CD68,Both,2.2900912761688232
CD68,Both,2.3877034187316895
CD68,Both,2.3144052028656006
CD68,Both,1.8561711311340332
CD68,Both,2.35274338722229
CD68,Both,2.6699647903442383
CD68,Both,2.420909881591797
CD68,Both,2.2741281986236572
CD68,Both,2.578623056411743
CD68,Both,2.251753091812134
CD68,Both,2.259840965270996
CD68,Both,2.4699594974517822
CD68,Both,2.3528261184692383
CD68,Both,2.2561593055725098
CD68,Both,2.2075910568237305
CD68,Both,1.890205979347229
CD68,Both,2.183767080307007
CD68,Both,2.1215994358062744
CD68,Both,2.225594997406006
CD68,Both,2.4770278930664062
CD68,Both,2.4916884899139404
CD68,Both,2.681217670440674
CD68,Both,2.4910593032836914
CD68,Both,2.3221969604492188
CD68,Both,2.0920162200927734
CD68,Both,1.9614663124084473
CD68,Both,2.1917638778686523
CD68,Both,2.2388696670532227
CD68,Both,2.349079132080078
CD68,Both,2.6449241638183594
CD68,Both,2.221254825592041
CD68,Both,2.324108839035034
CD68,Both,2.678565502166748
CD68,Both,2.453826665878296
CD68,Both,2.0713465213775635
CD68,Both,2.194596290588379
CD68,Both,2.350083589553833
CD68,Both,2.4780259132385254
CD68,Both,2.4966917037963867
CD68,Both,2.135828733444214
CD68,Both,3.362412929534912
CD68,Both,2.4767417907714844
CD68,Both,2.335697650909424
CD68,Both,2.6068553924560547
CD68,Both,0.0
CD68,Both,2.390242099761963
CD68,Both,2.331407308578491
CD68,Both,0.0
CD68,Both,2.00264048576355
CD68,Both,2.252380847930908
CD68,Both,2.419377326965332
CD68,Both,2.224050760269165
CD68,Both,2.715536594390869
CD68,Both,1.961751937866211
CD68,Both,2.4498791694641113
CD68,Both,0.0
CD68,Both,1.796360969543457
CD68,Both,2.429868221282959
CD68,Both,1.6960177421569824
CD68,Both,2.5479626655578613
CD68,Both,2.4134061336517334
CD68,Both,2.3141028881073
CD68,Both,2.0546107292175293
CD68,Both,2.168015956878662
CD68,Both,2.1815829277038574
CD68,Both,2.093766927719116
CD68,Both,2.446183681488037
CD68,Both,2.3884406089782715
CD68,Both,2.583282232284546
CD68,Both,2.198960304260254
CD68,Both,2.2647104263305664
CD68,Both,2.4671521186828613
CD68,Both,2.5395333766937256
CD68,Both,2.0750091075897217
CD68,Both,2.3337554931640625
CD68,Both,2.317451238632202
CD68,Both,2.2897260189056396
CD68,Both,2.200498580932617
CD68,Both,2.5300469398498535
CD68,Both,2.4138808250427246
CD68,Both,2.3425586223602295
CD68,Both,0.0
CD68,Both,2.103055715560913
CD68,Both,2.177370548248291
CD68,Both,2.4960336685180664
CD68,Both,2.539966583251953
CD68,Both,2.2649567127227783
CD68,Both,2.2922284603118896
CD68,Both,2.178347587585449
CD68,Both,2.271906614303589
CD68,Both,2.34252667427063
CD68,Both,2.502133846282959
CD68,Both,2.3163585662841797
CD68,Both,2.370861768722534
CD68,Both,2.046518564224243
CD68,Both,2.397246837615967
CD68,Both,2.235699415206909
CD68,Both,2.0276360511779785
CD68,Both,2.481442451477051
CD68,Both,2.433286666870117
CD68,Both,2.5504534244537354
CD68,Both,2.246769905090332
CD68,Both,0.0
CD68,Both,2.2166695594787598
CD68,Both,2.141185760498047
CD68,Both,1.9730823040008545
CD68,Both,2.2375311851501465
CD68,Both,2.530560255050659
CD68,Both,2.4423866271972656
CD68,Both,2.0105693340301514
CD68,Both,2.3658623695373535
CD68,Both,1.9675884246826172
CD68,Both,2.2127392292022705
CD68,Both,2.119562864303589
CD68,Both,2.315159320831299
CD68,Both,2.296693801879883
CD68,Both,2.1853413581848145
CD68,Both,2.468632221221924
CD68,Both,2.795930862426758
CD68,Both,2.276346445083618
CD68,Both,2.387397050857544
CD68,Both,2.576995849609375
CD68,Both,2.4120118618011475
CD68,Both,2.274928092956543
CD68,Both,2.4332115650177
CD68,Both,2.1891393661499023
CD68,Both,0.0
CD68,Both,2.2135226726531982
CD68,Both,2.2636778354644775
CD68,Both,2.431814670562744
CD68,Both,2.4654343128204346
CD68,Both,2.385298728942871
CD68,Both,2.4574496746063232
CD68,Both,2.4608170986175537
CD68,Both,2.2219033241271973
CD68,Both,2.331094264984131
CD68,Both,2.3142611980438232
CD68,Both,2.3728671073913574
CD68,Both,2.626024007797241
CD68,Both,2.384821891784668
CD68,Both,2.1518635749816895
CD68,Both,2.423082113265991
CD68,Both,2.291238784790039
CD68,Both,1.78096342086792
CD68,Both,2.440216541290283
CD68,Both,2.538982629776001
CD68,Both,2.566500186920166
CD68,Both,2.3642687797546387
CD68,Both,2.0999419689178467
CD68,Both,2.6865832805633545
CD68,Both,2.147958755493164
CD68,Both,2.406261444091797
CD68,Both,2.3416495323181152
CD68,Both,2.1727471351623535
CD68,Both,2.3916494846343994
CD68,Both,2.51053524017334
CD68,Both,0.0
CD68,Both,2.2483155727386475
CD68,Both,2.461789131164551
CD68,Both,2.2292592525482178
CD68,Both,2.480194568634033
CD68,Both,2.284597396850586
CD68,Both,2.3797245025634766
CD68,Both,2.411332368850708
CD68,Both,2.419081687927246
CD68,Both,2.0212740898132324
CD68,Both,2.4819607734680176
CD68,Both,2.1588010787963867
CD68,Both,2.1409287452697754
CD68,Both,2.4485902786254883
CD68,Both,2.5550928115844727
CD68,Both,2.0307910442352295
CD68,Both,2.7027299404144287
CD68,Both,2.5200672149658203
CD68,Both,2.9925596714019775
CD68,Both,2.6092722415924072
CD68,Both,2.511495590209961
CD68,Both,2.087563991546631
CD68,Both,2.085980176925659
CD68,Both,2.3896169662475586
CD68,Both,2.4001078605651855
CD68,Both,2.1283657550811768
CD68,Both,1.8773753643035889
CD68,Both,2.4774372577667236
CD68,Both,2.2955002784729004
CD68,Both,2.1770179271698
CD68,Both,2.2851836681365967
CD68,Both,2.223891019821167
CD68,Both,2.457859992980957
CD68,Both,2.397953987121582
CD68,Both,2.4843034744262695
CD68,Both,2.4584014415740967
CD68,Both,1.959425926208496
CD68,Both,2.1799936294555664
CD68,Both,2.4437472820281982
CD68,Both,2.0780510902404785
CD68,Both,2.1656179428100586
CD68,Both,2.025230884552002
CD68,Both,2.414092540740967
CD68,Both,2.3855843544006348
CD68,Both,2.381993055343628
CD68,Both,2.3046555519104004
CD68,Both,2.36155104637146
CD68,Both,2.7041523456573486
CD68,Both,2.4567134380340576
CD68,Both,3.1795992851257324
CD68,Both,2.2542202472686768
CD68,Both,2.2737300395965576
CD68,Both,2.2955105304718018
CD68,Both,2.381525754928589
CD68,Both,2.2556824684143066
CD68,Both,0.0
CD68,Both,2.569193124771118
CD68,Both,2.2216386795043945
CD68,Both,1.815671443939209
CD68,Both,1.9570473432540894
CD68,Both,2.322268486022949
CD68,Both,2.2326786518096924
CD68,Both,2.324618339538574
CD68,Both,2.1624958515167236
CD68,Both,2.2879977226257324
CD68,Both,2.141742706298828
CD68,Both,2.491462469100952
CD68,Both,2.3900554180145264
CD68,Both,2.070127010345459
CD68,Both,2.085314989089966
CD68,Both,2.2582507133483887
CD68,Both,2.494598627090454
CD68,Both,2.3265035152435303
CD68,Both,2.20831298828125
CD68,Both,2.162061929702759
CD68,Both,2.40615177154541
CD68,Both,2.1494109630584717
CD68,Both,2.2579596042633057
CD68,Both,2.361095666885376
CD68,Both,1.3113200664520264
CD68,Both,2.8870654106140137
CD68,Both,2.468996047973633
CD68,Both,2.2311651706695557
CD68,Both,2.2338011264801025
CD68,Both,2.105705976486206
CD68,Both,2.241649627685547
CD68,Both,2.168241262435913
CD68,Both,2.2616031169891357
CD68,Both,1.9747076034545898
CD68,Both,2.371480703353882
CD68,Both,2.351543426513672
CD68,Both,2.311095952987671
CD68,Both,0.0
CD68,Both,2.1730763912200928
CD68,Both,2.182631254196167
CD68,Both,2.35642409324646
CD68,Both,2.3838627338409424
CD68,Both,2.0655105113983154
CD68,Both,2.3975396156311035
CD68,Both,2.432373285293579
CD68,Both,2.2906177043914795
CD68,Both,2.3143179416656494
CD68,Both,2.500171661376953
CD68,Both,2.3056890964508057
CD68,Both,2.343827247619629
CD68,Both,2.664393186569214
CD68,Both,2.3351995944976807
CD68,Both,2.371973752975464
CD68,Both,2.2451634407043457
CD68,Both,2.2755138874053955
CD68,Both,2.400912284851074
CD68,Both,2.3078227043151855
CD68,Both,2.4227347373962402
CD68,Both,2.156461715698242
CD68,Both,2.495880603790283
CD68,Both,2.438230276107788
CD68,Both,2.371342420578003
CD68,Both,1.8795912265777588
CD68,Both,2.20794677734375
CD68,Both,2.285006046295166
CD68,Both,2.5299134254455566
CD68,Both,2.115677833557129
CD68,Both,2.252293825149536
CD68,Both,0.0
CD68,Both,0.0
CD68,Both,2.3350002765655518
CD68,Both,1.9629286527633667
CD68,Both,2.3718948364257812
CD68,Both,2.27390718460083
CD68,Both,1.870388388633728
CD68,Both,1.7445998191833496
CD68,Both,3.330256700515747
CD68,Both,2.4391207695007324
CD68,Both,2.4211699962615967
CD68,Both,2.470304489135742
CD68,Both,2.038626194000244
CD68,Both,2.4179956912994385
CD68,Both,2.017014980316162
CD68,Both,2.2333104610443115
CD68,Both,2.361492395401001
CD68,Both,2.3388924598693848
CD68,Both,2.3555519580841064
CD68,Both,2.5166208744049072
CD68,Both,2.319871664047241
CD68,Both,2.475541591644287
CD68,Both,2.4449214935302734
CD68,Both,2.329526901245117
CD68,Both,2.2245404720306396
CD68,Both,2.1604528427124023
CD68,Both,2.795424699783325
CD68,Both,2.5180790424346924
CD68,Both,2.3433501720428467
CD68,Both,2.39359450340271
CD68,Both,1.6833339929580688
CD68,Both,2.2843689918518066
CD68,Both,2.198371171951294
CD68,Both,2.01169490814209
CD68,Both,2.2375693321228027
CD68,Both,2.3242084980010986
CD68,Both,1.9915493726730347
CD68,Both,2.3257617950439453
CD68,Both,2.465559482574463
CD68,Both,2.8378608226776123
CD68,Both,2.6154589653015137
CD68,Both,2.5597496032714844
CD68,Both,2.6527905464172363
CD68,Both,2.390486240386963
CD68,Both,2.111384153366089
CD68,Both,2.3502471446990967
CD68,Both,2.1779861450195312
CD68,Both,1.7599632740020752
CD68,Both,2.4760701656341553
CD68,Both,2.2645480632781982
CD68,Both,2.174264669418335
CD68,Both,2.4446825981140137
CD68,Both,2.4977035522460938
CD68,Both,2.2842328548431396
CD68,Both,2.364091396331787
CD68,Both,2.3833072185516357
CD68,Both,2.3723409175872803
CD68,Both,2.516033887863159
CD68,Both,2.46535062789917
CD68,Both,2.3753411769866943
CD68,Both,2.1741907596588135
CD68,Both,2.485569477081299
CD68,Both,1.917219877243042
CD68,Both,2.461010456085205
CD68,Both,2.2951316833496094
CD68,Both,2.5089213848114014
CD68,Both,2.732590436935425
CD68,Both,2.2889528274536133
CD68,Both,2.4893107414245605
CD68,Both,1.5590436458587646
CD68,Both,2.298870325088501
CD68,Both,1.6298824548721313
CD68,Both,2.670286178588867
CD68,Both,2.281979560852051
CD68,Both,2.4204468727111816
CD68,Both,2.5458426475524902
CD68,Both,2.4227354526519775
CD68,Both,2.0997445583343506
CD68,Both,2.236008882522583
CD68,Both,2.4660425186157227
CD68,Both,0.0
CD68,Both,2.7710154056549072
CD68,Both,2.9010086059570312
CD68,Both,2.3004462718963623
CD68,Both,2.148649215698242
CD68,Both,2.296417474746704
CD68,Both,2.0414962768554688
CD68,Both,1.764516830444336
CD68,Both,2.4206302165985107
CD68,Both,2.2656383514404297
CD68,Both,2.445160150527954
CD68,Both,2.345243215560913
CD68,Both,1.8541158437728882
CD68,Both,2.4186060428619385
CD68,Both,2.215277671813965
CD68,Both,2.4681143760681152
CD68,Both,2.391758918762207
CD68,Both,2.36452054977417
CD68,Both,1.956256628036499
CD68,Both,2.5611696243286133
CD68,Both,2.1283257007598877
CD68,Both,2.2811050415039062
CD68,Both,2.4286603927612305
CD68,Both,2.408815383911133
CD68,Both,2.2422306537628174
CD68,Both,2.2999205589294434
CD68,Both,3.1237924098968506
CD68,Both,2.1925103664398193
CD68,Both,2.49646258354187
CD68,Both,2.3396494388580322
CD68,Both,2.4451770782470703
CD68,Both,1.9142141342163086
CD68,Both,2.2635927200317383
CD68,Both,2.404412031173706
CD68,Both,2.313349723815918
CD68,Both,2.64530086517334
CD68,Both,2.4288816452026367
CD68,Both,3.1715590953826904
CD68,Both,2.3297905921936035
CD68,Both,2.08119797706604
CD68,Both,2.152484893798828
CD68,Both,2.046818494796753
CD68,Both,2.1292459964752197
CD68,Both,2.2964649200439453
CD68,Both,2.377180576324463
CD68,Both,2.388500690460205
CD68,Both,2.395900249481201
CD68,Both,2.2687795162200928
CD68,Both,1.9674129486083984
CD68,Both,1.8985306024551392
CD68,Both,2.56997013092041
CD68,Both,2.416858196258545
CD68,Both,2.242023229598999
CD68,Both,2.1247684955596924
CD68,Both,2.4908525943756104
CD68,Both,0.0
CD68,Both,1.6130682229995728
CD68,Both,2.184889554977417
CD68,Both,1.8875125646591187
CD68,Both,2.244373083114624
CD68,Both,2.303915023803711
CD68,Both,2.417421817779541
CD68,Both,2.3979830741882324
CD68,Both,2.355480194091797
CD68,Both,2.230708360671997
CD68,Both,2.6807727813720703
CD68,Both,2.3703384399414062
CD68,Both,2.139305830001831
CD68,Both,3.0753848552703857
CD68,Both,2.4180009365081787
CD68,Both,2.458589792251587
CD68,Both,2.147531747817993
CD68,Both,2.048572301864624
CD68,Both,2.2065999507904053
CD68,Both,2.033639430999756
CD68,Both,2.114502429962158
CD68,Both,1.875943899154663
CD68,Both,3.0121335983276367
CD68,Both,2.5036702156066895
CD68,Both,2.0550174713134766
CD68,Both,2.4157638549804688
CD68,Both,2.365490436553955
CD68,Both,2.336801290512085
CD68,Both,2.256618022918701
CD68,Both,2.5723328590393066
CD68,Both,2.265880823135376
CD68,Both,1.9994301795959473
CD68,Both,2.3080625534057617
CD68,Both,2.3225159645080566
CD68,Both,2.497072458267212
CD68,Both,2.511793613433838
CD68,Both,2.414747953414917
CD68,Both,2.2872133255004883
CD68,Both,2.218546152114868
CD68,Both,2.3287715911865234
CD68,Both,2.418780565261841
CD68,Both,1.850800633430481
CD68,Both,2.0507376194000244
CD68,Both,2.9277713298797607
CD68,Both,2.4872539043426514
CD68,Both,2.8308777809143066
CD68,Both,2.396498680114746
CD68,Both,2.21064829826355
CD68,Both,1.907070517539978
CD68,Both,2.4498610496520996
CD68,Both,1.8229652643203735
CD68,Both,2.438081741333008
CD68,Both,2.058121919631958
CD68,Both,2.267150640487671
CD68,Both,2.201225519180298
CD68,Both,2.2375307083129883
CD68,Both,2.560853958129883
CD68,Both,2.59891939163208
CD68,Both,2.2561700344085693
CD68,Both,2.409525156021118
CD68,Both,2.4250078201293945
CD68,Both,2.0772595405578613
CD68,Both,2.4179189205169678
CD68,Both,2.1740145683288574
CD68,Both,1.893538236618042
CD68,Both,2.4333386421203613
CD68,Both,2.2249755859375
CD68,Both,2.4851980209350586
CD68,Both,2.316990613937378
CD68,Both,2.43660831451416
CD68,Both,2.1183016300201416
CD68,Both,2.400651693344116
CD68,Both,2.4307432174682617
CD68,Both,2.467738151550293
CD68,Both,2.2526142597198486
CD68,Both,2.3773064613342285
CD68,Both,2.226329803466797
CD68,Both,0.0
CD68,Both,2.4894940853118896
CD68,Both,2.1200873851776123
CD68,Both,2.2387301921844482
CD68,Both,1.963943600654602
CD68,Both,2.17918062210083
CD68,Both,2.4430954456329346
CD68,Both,2.246354579925537
CD68,Both,2.240840435028076
CD68,Both,2.2379026412963867
CD68,Both,2.4094319343566895
CD68,Both,2.4745564460754395
CD68,Both,2.3640613555908203
CD68,Both,2.6095237731933594
CD68,Both,2.4173424243927
CD68,Both,2.5098185539245605
CD68,Both,2.1513397693634033
CD68,Both,2.372924566268921
CD68,Both,1.9516781568527222
CD68,Both,2.4521472454071045
CD68,Both,1.9111530780792236
CD68,Both,2.381159543991089
CD68,Both,2.4477105140686035
CD68,Both,2.0308613777160645
CD68,Both,2.388204574584961
CD68,Both,2.5245673656463623
CD68,Both,2.3523008823394775
CD68,Both,2.510815382003784
CD68,Both,2.1374025344848633
CD68,Both,2.6873347759246826
CD68,Both,2.5092897415161133
CD68,Both,2.1537041664123535
CD68,Both,2.309438467025757
CD68,Both,2.4425768852233887
CD68,Both,2.017834424972534
CD68,Both,2.354707717895508
CD68,Both,2.2096638679504395
CD68,Both,2.150721788406372
CD68,Both,2.610274314880371
CD68,Both,2.415884017944336
CD68,Both,0.0
CD68,Both,0.0
CD68,Both,2.2893664836883545
CD68,Both,2.1203505992889404
CD68,Both,2.278120756149292
CD68,Both,2.234351396560669
CD68,Both,2.2069473266601562
CD68,Both,2.2804055213928223
CD68,Both,2.2571794986724854
CD68,Both,2.4913740158081055
CD68,Both,2.4623804092407227
CD68,Both,2.192450761795044
CD68,Both,2.4032158851623535
CD68,Both,2.1904051303863525
CD68,Both,2.1449127197265625
CD68,Both,2.353793144226074
CD68,Both,0.0
CD68,Both,2.112722158432007
CD68,Both,2.578325033187866
CD68,Both,2.1910834312438965
CD68,Both,2.202674150466919
CD68,Both,2.4781687259674072
CD68,Both,2.246035099029541
CD68,Both,2.4033114910125732
CD68,Both,1.9349725246429443
CD68,Both,2.4866039752960205
CD68,Both,2.363785743713379
CD68,Both,2.423983097076416
CD68,Both,1.7842481136322021
CD68,Both,2.2354233264923096
CD68,Both,2.150089979171753
CD68,Both,2.510115385055542
CD68,Both,2.132495641708374
CD68,Both,2.2495851516723633
CD68,Both,2.4025778770446777
CD68,Both,2.0847933292388916
CD68,Both,2.120094060897827
CD68,Both,2.144833564758301
CD68,Both,2.380837917327881
CD68,Both,2.369168996810913
CD68,Both,2.2538845539093018
CD68,Both,2.4715428352355957
CD68,Both,2.118077516555786
CD68,Both,2.1852848529815674
CD68,Both,2.619182586669922
CD68,Both,2.9622390270233154
CD68,Both,2.279567003250122
CD68,Both,2.142505168914795
CD68,Both,2.2984800338745117
CD68,Both,2.0985589027404785
CD68,Both,2.519134521484375
CD68,Both,2.759723424911499
CD68,Both,2.186866283416748
CD68,Both,2.55928373336792
CD68,Both,2.2339417934417725
CD68,Both,2.2976772785186768
CD68,Both,2.8697094917297363
CD68,Both,2.4117019176483154
CD68,Both,2.204958438873291
CD68,Both,2.4128682613372803
CD68,Both,1.5158050060272217
CD68,Both,2.3161656856536865
CD68,Both,2.101438522338867
CD68,Both,2.521730422973633
CD68,Both,2.079556465148926
CD68,Both,2.5980112552642822
CD68,Both,2.018836498260498
CD68,Both,2.4861466884613037
CD68,Both,2.527188301086426
CD68,Both,2.2101681232452393
CD68,Both,2.310194253921509
CD68,Both,2.3816685676574707
