feature,tumor_stage,value
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06183202353074935
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.03753928151098787
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.036090911313215686
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1330655968569589
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05020011757552617
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05850578665626255
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07797438500983062
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1600328952715569
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16544940294998745
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.019332679330094964
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.047281981347408936
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07625095502469666
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11173070352401199
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08486390850733316
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0181612740472972
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.13585882037446723
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07895375246788588
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02433317718254567
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.04492119061644255
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16891700867609966
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.049936884188916175
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08193968086180486
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.14479785551388522
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08949454868173363
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0076472149180188825
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04520158075693778
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11942884189646197
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.15532057408337488
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04081069232897394
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0846608937982433
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06930739380592524
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.14089489417839665
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03327665620250418
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17142546470005737
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1280926455557297
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11275671514941416
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.058174061133491356
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05375709107572829
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05479980356683668
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.13262316786957723
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08243826597945857
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0012840031110054884
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09201251984150238
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.14716980475312036
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04010476394816027
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.010376852120365432
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0650732831754747
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0030206198558584696
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07017923128812316
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1553493667855355
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09025119655594029
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.017897767491075217
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1590860640133681
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.058363230129985275
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07796867489398318
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11784997611289039
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.011338555821164525
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05295542923122376
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05639193404413735
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17616803319994298
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12834452995779777
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.20440019185613575
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.14876580561183428
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1436211900463257
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12009596479594653
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.025323613066672794
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11758121938236174
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0232481176427934
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10450155531871848
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10795002939950389
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.015334230596149745
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.010043845314875954
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12737268902931273
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10339396449744348
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12493729019456945
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.022575884556728293
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.00010695042841630392
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08326492946685804
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.2346047849027237
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10845897981188238
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0004981517173035244
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.021279635859149715
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11029456975903701
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16285536699072622
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1503909808708831
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.010804642982760862
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.03688964279928175
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02661359151902462
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11938600365335118
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.19537950040385302
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.03511653796171013
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.15174597001430312
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10633504481540412
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09560001674207516
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02443875665852191
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.045178177455317395
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.01402584710124169
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.009646471283545843
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0012851752623130874
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05299094096349179
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.028684859671318105
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12340497896018235
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10933267003734673
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17844176721552252
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.01366412351281912
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.20449244795585814
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17633301428772558
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.046674964725961304
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08290725467122313
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0064555909909122244
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.26468634885414893
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.009595308553856416
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.22355793708851784
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04243232187215974
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16410163202681424
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.239892355318606
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1482136222493384
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.019317641595993446
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.016214578900583282
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0061502202358234
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.23147664125813544
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.045454070212483516
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16030874124452033
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.048868704544957314
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0020714595090423893
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.012809897419395547
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.27173387405817373
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1549754059790264
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.13324432396526228
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.174769346627638
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1859468219641714
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.15261531917659465
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0708291012238896
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05315069745042808
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11862981094549202
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.013031189886757472
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.10117511449112572
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.01959688030412607
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.017005858872034124
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05311273705932747
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.045532378718243574
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16893789254766733
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.033782401555914804
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0613836951490116
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.031389665075352194
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.018149276064807915
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17436616008350003
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.029942374777229913
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0685718629152137
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.018816083325602667
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08949539254246888
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0641621714259874
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.01723390544575719
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10009277879460057
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.09938185750500156
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0091913928408765
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.018894152881325205
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.007967440855218708
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.19097056656805195
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.005628940218853046
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09310075228302389
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.08117117341035822
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04978457156200786
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.00014669697580649288
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0331149592261418
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.013740714503710033
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.040761381493803955
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12769396377981285
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.01610526059897561
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1122846853416964
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.059635652151912744
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.014657748333687631
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.024901761588894206
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.004903935932385715
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12953968313348965
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.012886679291102487
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04071132793363691
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11222591984592067
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06464676337117273
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.032004616656108126
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0888627452059024
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.15271979304461294
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08862862953602064
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.20954352325953204
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0017578442637607855
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02849766040239385
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10661791581159166
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.056279295642651106
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09500970262037002
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03424403169068897
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04525298506222779
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1085167416445243
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11566133445523735
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12560703234309725
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12913139382732422
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.013893161502336437
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02881026421097116
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.279789005531722
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.028767459219704652
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0006743094860589272
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12305482069952711
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06606693891611636
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09138909161049208
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07945239217504158
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.008361824179820468
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03751336460156042
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07996478946788718
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0480812124598862
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06219994649402584
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10345242860078707
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.029063409966067974
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07996632466873223
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.2617938751176029
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.2142290868345728
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.05079072004910236
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06827341503228725
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0005957342199164467
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.004919833074363403
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10919783480824097
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0378518208941169
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04040419452937693
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0712084556508771
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11138365354930449
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12349695695645517
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16360203467923476
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07137375196487433
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.013018815822101903
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02673837057181483
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03689401141896863
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.13071778959891162
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.00012646550510633792
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03570793114225042
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08442074634534105
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.012379139337559672
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.036951964481444
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11683549089980991
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04656489555297206
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1063349468525518
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.21179923423612002
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09143352102415526
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09393514807750893
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17061087215565857
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03170201909848663
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.008445179477900674
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06299787846836942
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07578193119322066
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.012357071384633378
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.01994846679177807
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09464934978211606
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10082311094348595
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.009544432081933327
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.24965862105118564
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10891051177719607
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06177335150819237
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.18866619484888703
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09886111744182229
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07914062502474851
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1727351208236374
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12146736778581388
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0035872276970681377
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.11795681597019901
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07532960810053552
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06233535339784951
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.14383426929228546
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09889601658500866
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04454576833902467
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.19935853916691992
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08121384751611506
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07451834984674749
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.005290424553669057
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.13816432865309208
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1263724598464334
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.07121009033755968
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.027052345281272802
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.21252616194188725
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0040543531115851406
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.18248827543016574
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.23571330741021584
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.09548399693262247
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.046672407522701895
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.018890268277450883
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.15672748477594517
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03181920780703888
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.02657578285532798
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.19897219442808015
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0906237065286405
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.015410629643307847
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.15252145378914134
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0006852680628546548
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.23833397555843847
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.06169750869966226
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.23416474281395053
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.033324004623606504
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12033598701504213
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.03398763303347095
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.016913666206233198
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.03545393445484889
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.055098420374208715
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17360328377080456
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08587458792309302
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0196119011267457
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0775927648250185
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.06502699271351625
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12669375591872675
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08253672104155975
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.22756552512993866
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.049141681388248065
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.004252447071247403
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.1362614305956094
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.014009875872378133
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.030134321365638206
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.01778008118675875
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.0764524286948314
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.14168269408099382
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.23757821932862877
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.012296360584577205
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.08597360077853625
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.2746344146033019
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.12228187475747984
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,-0.0221519967406065
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.16087734321279235
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.061742316749664905
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.20187648402346453
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.008472450741608822
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.17634960921077142
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10583807804407058
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.015078849816594395
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.019596067426621677
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.04810570317296389
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.10465885329501144
HALLMARK_IL6_JAK_STAT3_SIGNALING,non-cancer,0.029929543912190618
